time,XEM
2017-09-03 16:00:00,0.06786417244369769
2017-09-03 17:00:00,0.44247440433290763
2017-09-03 18:00:00,0.7112165272099502
2017-09-03 19:00:00,0.7112165272099502
2017-09-03 20:00:00,0.7030728265167059
2017-09-03 21:00:00,0.7057873934144547
2017-09-03 22:00:00,0.6324940871752607
2017-09-03 23:00:00,0.7627932982671606
2017-09-04 00:00:00,0.8306574707108583
2017-09-04 01:00:00,0.23888188700181612
2017-09-04 02:00:00,-0.0325748027729742
2017-09-04 03:00:00,-0.05157677105720904
2017-09-04 04:00:00,-0.1384429117851429
2017-09-04 05:00:00,-0.08415157383018457
2017-09-04 06:00:00,-0.09772440831892437
2017-09-04 07:00:00,-0.08686614072793208
2017-09-04 08:00:00,-0.4641909395148911
2017-09-04 09:00:00,-0.575488182322555
2017-09-04 10:00:00,-0.29317322495677267
2017-09-04 11:00:00,-0.6514960554594968
2017-09-04 12:00:00,-0.529340545060841
2017-09-04 13:00:00,-0.4017559008666902
2017-09-04 14:00:00,-0.2714566897747903
2017-09-04 15:00:00,-0.3637519642982192
2017-09-04 16:00:00,-0.6732125906414808
2017-09-04 17:00:00,-0.6949291258234631
2017-09-04 18:00:00,-0.6759271575392283
2017-09-04 19:00:00,-0.9066653438477987
2017-09-04 20:00:00,-0.722074794800942
2017-09-04 21:00:00,-0.331177161525245
2017-09-04 22:00:00,-0.31217519324100906
2017-09-04 23:00:00,-0.6162066857887736
2017-09-05 00:00:00,-0.7302184954941864
2017-09-05 01:00:00,-1.0532519563261855
2017-09-05 02:00:00,-1.0532519563261855
2017-09-05 03:00:00,-1.286704709532505
2017-09-05 04:00:00,-1.3382814805897154
2017-09-05 05:00:00,-1.4685806916816158
2017-09-05 06:00:00,-1.455007857192876
2017-09-05 07:00:00,-1.4658661247838682
2017-09-05 08:00:00,-1.0885413259969092
2017-09-05 09:00:00,-0.9663858155982533
2017-09-05 10:00:00,-0.4071850346621855
2017-09-05 11:00:00,-0.3203188939342516
2017-09-05 12:00:00,0.25788385528605073
2017-09-05 13:00:00,0.1628740138648741
2017-09-05 14:00:00,0.1628740138648741
2017-09-05 15:00:00,0.1628740138648741
2017-09-05 16:00:00,0.1628740138648741
2017-09-05 17:00:00,0.30131692565001833
2017-09-05 18:00:00,0.31217519324100884
2017-09-05 19:00:00,0.5429133795495793
2017-09-05 20:00:00,0.3610373974004717
2017-09-05 21:00:00,-0.20902165112658788
2017-09-05 22:00:00,-0.15473031317162977
2017-09-05 23:00:00,0.019001968284234838
2017-09-06 00:00:00,0.36918109809371447
2017-09-06 01:00:00,0.8523740058928404
2017-09-06 02:00:00,0.7682224320626556
2017-09-06 03:00:00,1.0939704597924043
2017-09-06 04:00:00,1.0885413259969088
2017-09-06 05:00:00,1.153690931542859
2017-09-06 06:00:00,1.153690931542859
2017-09-06 07:00:00,1.153690931542859
2017-09-06 08:00:00,1.153690931542859
2017-09-06 09:00:00,1.3762854171581864
2017-09-06 10:00:00,0.8605177065860847
2017-09-06 11:00:00,0.5103385767766049
2017-09-06 12:00:00,0.38546849948020334
2017-09-06 13:00:00,0.48047834090138
2017-09-06 14:00:00,0.4614763726171438
2017-09-06 15:00:00,0.20359251733109285
2017-09-06 16:00:00,0.48047834090138
2017-09-06 17:00:00,0.263312989081546
2017-09-06 18:00:00,0.33117716152524523
2017-09-06 19:00:00,0.32846259462749594
2017-09-06 20:00:00,0.3366062953207405
2017-09-06 21:00:00,0.5130531436743542
2017-09-06 22:00:00,0.5130531436743542
2017-09-06 23:00:00,0.5130531436743542
2017-09-07 00:00:00,0.20902165112658966
2017-09-07 01:00:00,-0.07872244003468953
2017-09-07 02:00:00,-0.11672637660316032
2017-09-07 03:00:00,-0.2144507849220847
2017-09-07 04:00:00,-0.21173621802433695
2017-09-07 05:00:00,-0.11672637660316054
2017-09-07 06:00:00,-0.11944094350090806
2017-09-07 07:00:00,-0.1221555103986558
2017-09-07 08:00:00,-0.12758464419415239
2017-09-07 09:00:00,-0.23073818630857157
2017-09-07 10:00:00,-0.16558858076262162
2017-09-07 11:00:00,0.1302992110918999
2017-09-07 12:00:00,-0.02171653518198413
2017-09-07 13:00:00,-0.02171653518198413
2017-09-07 14:00:00,-0.13572834488739538
2017-09-07 15:00:00,0.14930117937613452
2017-09-07 16:00:00,-0.07872244003468976
2017-09-07 17:00:00,-0.04614763726171511
2017-09-07 18:00:00,-0.1900196828423535
2017-09-07 19:00:00,-0.19273424974010078
2017-09-07 20:00:00,-0.19544881663785008
2017-09-07 21:00:00,-0.19816338353559781
2017-09-07 22:00:00,-0.1900196828423535
2017-09-07 23:00:00,-0.19544881663785008
2017-09-08 00:00:00,-0.22802361941082427
2017-09-08 01:00:00,-0.12215551039865558
2017-09-08 02:00:00,-0.07872244003468798
2017-09-08 03:00:00,-0.07872244003468953
2017-09-08 04:00:00,-0.08415157383018479
2017-09-08 05:00:00,-0.10858267590991466
2017-09-08 06:00:00,0.33117716152524346
2017-09-08 07:00:00,0.2986023587522695
2017-09-08 08:00:00,0.2931732249567742
2017-09-08 09:00:00,0.1791614152513612
2017-09-08 10:00:00,-0.019001968284234838
2017-09-08 11:00:00,-0.05429133795495811
2017-09-08 12:00:00,-0.07057873934144498
2017-09-08 13:00:00,-0.07329330623919272
2017-09-08 14:00:00,-0.3420354291162355
2017-09-08 15:00:00,-0.6243503864820161
2017-09-08 16:00:00,-0.7003582596189597
2017-09-08 17:00:00,-0.6596397561527396
2017-09-08 18:00:00,-0.5972047175045387
2017-09-08 19:00:00,-0.6189212526865211
2017-09-08 20:00:00,-0.6324940871752607
2017-09-08 21:00:00,-0.6270649533797652
2017-09-08 22:00:00,-0.589061016811296
2017-09-08 23:00:00,-0.5836318830157994
2017-09-09 00:00:00,-0.5510570802428252
2017-09-09 01:00:00,-0.5537716471405711
2017-09-09 02:00:00,-0.5727736154248073
2017-09-09 03:00:00,-0.526625978163092
2017-09-09 04:00:00,-0.4777637740036307
2017-09-09 05:00:00,-0.16287401386487566
2017-09-09 06:00:00,-0.5510570802428234
2017-09-09 07:00:00,-0.5483425133450759
2017-09-09 08:00:00,-0.5456279464473284
2017-09-09 09:00:00,-0.7166456610054452
2017-09-09 10:00:00,-0.7573641644716653
2017-09-09 11:00:00,-0.7030728265167072
2017-09-09 12:00:00,-0.6894999920279679
2017-09-09 13:00:00,-0.6922145589257154
2017-09-09 14:00:00,-0.29045865805902515
2017-09-09 15:00:00,-0.05700590485270718
2017-09-09 16:00:00,-0.0162874013864871
2017-09-09 17:00:00,-0.010858267590992066
2017-09-09 18:00:00,-0.027145668977478943
2017-09-09 19:00:00,-0.06786417244369769
2017-09-09 20:00:00,0.0488622041594613
2017-09-09 21:00:00,0.04614763726171356
2017-09-09 22:00:00,0.0
2017-09-09 23:00:00,-0.008143700693242772
2017-09-10 00:00:00,-0.008143700693242772
2017-09-10 01:00:00,0.01085826759099029
2017-09-10 02:00:00,0.09772440831892415
2017-09-10 03:00:00,0.002714566897747517
2017-09-10 04:00:00,-0.12215551039865558
2017-09-10 05:00:00,-0.5021948760833606
2017-09-10 06:00:00,-0.6406377878685049
2017-09-10 07:00:00,-0.7519350306761687
2017-09-10 08:00:00,-0.8686614072793276
2017-09-10 09:00:00,-0.7926535341423873
2017-09-10 10:00:00,-0.6460669216640003
2017-09-10 11:00:00,-0.3528936967072259
2017-09-10 12:00:00,-0.3854684994802017
2017-09-10 13:00:00,-0.3420354291162355
2017-09-10 14:00:00,-0.2714566897747903
2017-09-10 15:00:00,-0.2877440911612775
2017-09-10 16:00:00,-0.2823149573657807
2017-09-10 17:00:00,-0.0868661407279323
2017-09-10 18:00:00,-0.11672637660315899
2017-09-10 19:00:00,0.1031535421144194
2017-09-10 20:00:00,-0.0705787393414452
2017-09-10 21:00:00,-0.13029921109189835
2017-09-10 22:00:00,-0.07872244003468798
2017-09-10 23:00:00,-0.0922952745234289
2017-09-11 00:00:00,-0.16015944696712658
2017-09-11 01:00:00,-0.18459054904685646
2017-09-11 02:00:00,-0.013572834488739582
2017-09-11 03:00:00,0.06243503864820088
2017-09-11 04:00:00,0.1411574786828902
2017-09-11 05:00:00,0.13844291178514267
2017-09-11 06:00:00,0.10315354211442085
2017-09-11 07:00:00,0.2470255876950589
2017-09-11 08:00:00,0.3691810980937146
